event,model,reference,active_cells,n_cell_times,mae_mm,rmse_mm,bias_mm,csi_0p03,csi_0p15,peak_map_mae_mm,global_peak_bias_mm,global_peak_abs_error_mm,top0p1_peak_map_mae_mm,target_peak_p99p9_mm,final_volume_bias_m3,final_volume_abs_error_m3,residual_mae_mm,seed,mean_abs_volume_error_m3,max_abs_volume_error_m3,mean_abs_area_error_0p03_m2,mean_abs_area_error_0p15_m2,global_peak_time_error_min,control,replicate,aligned_hybrid_all_mae_mm,delta_mae_vs_aligned_mm,feature_seconds,assembly_seconds,model_seconds,postprocess_seconds,total_correction_seconds,raw_below_clip_count,raw_above_clip_count,depth_clamped_count,active_value_count,depth_clamped_pct
event67,block_shuffle,coupled_label,105527,7597944,2.757615804672241,13.05496597290039,0.7677895426750183,0.933087178233323,0.9208225856909283,5.593389511108398,-9.660720825195312,9.660720825195312,81.24576568603516,1139.8162841796875,69395.31344366074,69395.31344366074,2.757615804672241,1907,33745.217258049866,76259.95161089324,444500.0,21277.777777777777,0.0,block_shuffle,10,2.559483528137207,0.19813227653503418,2.2930760998278856,1.4879002016969025,18.069562199059874,0.2124948997516185,22.065287200035527,0,0,79795,7597944,1.0502183222198005
event67,group_permutation,coupled_label,105527,7597944,2.702638864517212,12.99235725402832,0.6170000433921814,0.9345171684612263,0.920959562587158,5.454874515533447,-12.889623641967773,12.889623641967773,83.81726837158203,1139.8162841796875,55692.60091519356,55692.60091519356,2.702638864517212,1907,28283.589519046804,63186.38648713194,416111.1111111111,15766.666666666666,0.0,group_permutation,1,2.559483528137207,0.14315533638000488,2.3102528002345935,1.5160977997584268,18.058759901090525,0.21339200041256845,22.10079840000253,0,0,92411,7597944,1.216263241740134
event67,group_permutation,coupled_label,105527,7597944,2.7122650146484375,13.074254989624023,0.6081394553184509,0.9345692752885808,0.9209515637482617,5.464208602905273,-12.720346450805664,12.720346450805664,84.8770523071289,1139.8162841796875,55369.08727070084,55369.08727070084,2.7122652530670166,1907,27914.186752244776,62620.12210161169,413855.55555555556,15855.555555555555,0.0,group_permutation,2,2.559483528137207,0.15278148651123047,2.3069727004040033,1.4971981997368857,17.889910600380972,0.21467479947023094,21.91104269993957,0,0,92813,7597944,1.2215541467533848
event67,group_permutation,coupled_label,105527,7597944,2.71671986579895,12.936232566833496,0.6174418330192566,0.9342050277524584,0.9209954681497937,5.481471538543701,-13.987302780151367,13.987302780151367,84.76299285888672,1139.8162841796875,56202.72262917762,56202.72262917762,2.71671986579895,1907,28318.06734808147,63519.56396113499,415638.8888888889,16944.444444444445,0.0,group_permutation,3,2.559483528137207,0.15723633766174316,2.36150219978299,1.5263657998293638,18.22412939951755,0.22344960051123053,22.337804800015874,0,0,93548,7597944,1.2312278163671646
event67,group_permutation,coupled_label,105527,7597944,2.705965757369995,13.042850494384766,0.6252937316894531,0.9346294533768007,0.921381353191288,5.472118854522705,-16.984939575195312,16.984939575195312,84.528564453125,1139.8162841796875,56974.93548197206,56974.93548197206,2.705965518951416,1907,28681.668640062664,64381.6212734431,412927.77777777775,16105.555555555555,0.0,group_permutation,4,2.559483528137207,0.14648222923278809,2.279091100092046,1.4900702979648486,17.85678080189973,0.2112039994681254,21.839366500033066,0,0,92742,7597944,1.220619683430149
event67,group_permutation,coupled_label,105527,7597944,2.7127060890197754,13.043505668640137,0.6169983744621277,0.9347363125681227,0.9203121272640169,5.478970527648926,-12.889623641967773,12.889623641967773,83.56843566894531,1139.8162841796875,55839.17915462307,55839.17915462307,2.7127060890197754,1907,28338.752521612572,63237.20225315448,413833.3333333333,16700.0,0.0,group_permutation,5,2.559483528137207,0.15322256088256836,2.2896413013804704,1.4792000991292298,17.81494829885196,0.21681040001567453,21.802851299988106,0,0,91648,7597944,1.2062210513791625
event68,zero_static_network_fields,coupled_label,105527,7597944,2.2592239379882812,10.753557205200195,0.3555518388748169,0.9382011247876888,0.9347027589796981,3.6382532119750977,-2.3183822631835938,2.3183822631835938,66.53238677978516,1125.7414817810059,47464.1747894506,47464.1747894506,2.2592239379882812,1907,15562.092964937015,50033.6575316845,360372.22222222225,41494.444444444445,0.0,zero_static_network_fields,0,2.047645330429077,0.2115786075592041,2.322361600701697,1.5077718006214127,18.556458800681867,0.21712499973364174,22.605928599950857,0,0,82395,7597944,1.0844381058875927
event68,shift_20m_north,coupled_label,105527,7597944,2.093862771987915,9.956028938293457,-0.15755587816238403,0.944623290617944,0.9337592841013492,3.177379846572876,-2.3183822631835938,2.3183822631835938,63.98725509643555,1125.7414817810059,10314.232620729133,10314.232620729133,2.093862771987915,1907,9181.502343964039,25037.23148158309,197166.66666666666,65544.44444444444,0.0,shift_20m_north,0,2.047645330429077,0.04621744155883789,2.29173459939193,1.5185477009508759,17.937447999836877,0.21231140044983476,21.96222420001868,0,0,117811,7597944,1.5505642052639503
event68,shift_20m_south,coupled_label,105527,7597944,2.0850143432617188,9.695001602172852,-0.15439578890800476,0.944351214998176,0.9340486849292706,3.15205979347229,-2.3183822631835938,2.3183822631835938,64.75882720947266,1125.7414817810059,10290.009573380696,10290.009573380696,2.0850143432617188,1907,9057.143950097787,24620.99772632867,201405.55555555556,65033.333333333336,0.0,shift_20m_south,0,2.047645330429077,0.0373690128326416,2.3249845006503165,1.4957864005118608,18.234541699755937,0.21292609977535903,22.270551300025545,0,0,117586,7597944,1.5476028778311606
event68,shift_20m_west,coupled_label,105527,7597944,2.0911922454833984,10.09860610961914,-0.15163619816303253,0.9447155378448233,0.9334223267453101,3.1731374263763428,-2.3183822631835938,2.3183822631835938,64.88953399658203,1125.7414817810059,10850.887535379967,10850.887535379967,2.0911922454833984,1907,9088.128992056154,24612.85283152014,200055.55555555556,65322.22222222222,0.0,shift_20m_west,0,2.047645330429077,0.04354691505432129,2.3087515990482643,1.5001171011244878,18.176118200295605,0.2153867002343759,22.202605900005437,0,0,118761,7597944,1.5630675877579514
event68,shift_20m_east,coupled_label,105527,7597944,2.095471143722534,10.110960960388184,-0.15740622580051422,0.9444337979869296,0.9338296527856244,3.171442747116089,-2.3183822631835938,2.3183822631835938,63.840187072753906,1125.7414817810059,10007.04007275193,10007.04007275193,2.095471143722534,1907,9076.58006399734,24798.481476358837,198488.88888888888,64633.333333333336,0.0,shift_20m_east,0,2.047645330429077,0.04782581329345703,2.360459499177523,1.5351799994241446,18.433520100079477,0.22073440009262413,22.552186299930327,0,0,117032,7597944,1.5403114316188695
event68,shift_40m_north,coupled_label,105527,7597944,2.11588454246521,10.158985137939453,-0.14805185794830322,0.9439145658470925,0.93311891992559,3.2201035022735596,-2.3183822631835938,2.3183822631835938,64.30608367919922,1125.7414817810059,11177.460439746035,11177.460439746035,2.11588454246521,1907,9175.141956032545,24695.00212375424,204361.11111111112,66633.33333333333,0.0,shift_40m_north,0,2.047645330429077,0.06823921203613281,2.306051099789329,1.501632401254028,18.230971400043927,0.21363730065058917,22.25455640000291,0,0,116375,7597944,1.5316643555151235
event68,shift_40m_south,coupled_label,105527,7597944,2.107666015625,9.82898998260498,-0.13580574095249176,0.9433984064618464,0.9338553972296572,3.1832361221313477,-2.3183822631835938,2.3183822631835938,64.80706787109375,1125.7414817810059,11395.19471449661,11395.19471449661,2.107666015625,1907,8813.691562911034,23628.79979412537,212500.0,65116.666666666664,0.0,shift_40m_south,0,2.047645330429077,0.06002068519592285,2.3462449993239716,1.5485864002257586,18.278672400978394,0.2167992991162464,22.392619699938223,0,0,116032,7597944,1.5271499763620264
event68,shift_40m_west,coupled_label,105527,7597944,2.106520414352417,10.174659729003906,-0.13728615641593933,0.9439742051447433,0.9331714235509702,3.2046501636505127,-2.3183822631835938,2.3183822631835938,67.08991241455078,1125.7414817810059,11912.779231090564,11912.779231090564,2.106520652770996,1907,8926.333370426297,23957.890295693884,208572.22222222222,64905.555555555555,0.0,shift_40m_west,0,2.047645330429077,0.058875083923339844,2.2634868999011815,1.472999599413015,18.027078800834715,0.21211910026613623,21.977857999969274,0,0,117374,7597944,1.5448126493167098
event68,shift_40m_east,coupled_label,105527,7597944,2.116983652114868,10.220911979675293,-0.14405514299869537,0.9437754812356758,0.933483100942532,3.2053537368774414,-2.3183822631835938,2.3183822631835938,64.99324035644531,1125.7414817810059,10783.838145007612,10783.838145007612,2.116983652114868,1907,8873.87397956399,23940.52147284802,211200.0,63844.444444444445,0.0,shift_40m_east,0,2.047645330429077,0.06933832168579102,2.3245873989071697,1.4974884007824585,17.920741000329144,0.21533299970906228,21.960414999979548,0,0,116252,7597944,1.530045496518532
event68,shift_80m_north,coupled_label,105527,7597944,2.1649930477142334,10.317462921142578,-0.09546728432178497,0.9421942983060837,0.9322472709021707,3.3014400005340576,-2.3183822631835938,2.3183822631835938,65.21686553955078,1125.7414817810059,15089.477855096338,15089.477855096338,2.1649930477142334,1907,8916.110398632525,22255.560802915366,225750.0,65977.77777777778,0.0,shift_80m_north,0,2.047645330429077,0.11734771728515625,2.322388900560327,1.50804329989478,18.20816299994476,0.21745529933832586,22.258329499978572,0,0,116813,7597944,1.5374290729176208
event68,shift_80m_south,coupled_label,105527,7597944,2.152876138687134,10.167563438415527,-0.0909586101770401,0.941861324638108,0.933400151491691,3.25573992729187,-3.747701644897461,3.747701644897461,66.10486602783203,1125.7414817810059,14772.785284320358,14772.785284320358,2.152876138687134,1907,8566.574901276505,21580.146886236966,233227.77777777778,65616.66666666667,0.0,shift_80m_south,0,2.047645330429077,0.10523080825805664,2.282536400365643,1.4840024003060535,18.041864799684845,0.21501440065912902,22.025660400046036,0,0,117451,7597944,1.5458260813714868
event68,shift_80m_west,coupled_label,105527,7597944,2.134669542312622,10.242640495300293,-0.10845991969108582,0.942620331488574,0.9325968676851117,3.2558534145355225,-2.3183822631835938,2.3183822631835938,65.6866455078125,1125.7414817810059,13332.292619323358,13332.292619323358,2.134669542312622,1907,8419.917099628225,21823.874201099155,227422.22222222222,66488.88888888889,0.0,shift_80m_west,0,2.047645330429077,0.08702421188354492,2.3158946997718886,1.538781600422226,18.042394600226544,0.21604759991168976,22.11538069997914,0,0,116776,7597944,1.5369420990731177
event68,shift_80m_east,coupled_label,105527,7597944,2.1457772254943848,10.300957679748535,-0.10654798150062561,0.9426541835295733,0.9333058751460894,3.252223491668701,-2.3183822631835938,2.3183822631835938,64.81340789794922,1125.7414817810059,12834.120953694684,12834.120953694684,2.1457772254943848,1907,8380.655107324556,21475.03399907099,227733.33333333334,61800.0,0.0,shift_80m_east,0,2.047645330429077,0.09813189506530762,2.294197700335644,1.4843397992663085,18.028618299751543,0.21434549998957664,22.02367000002414,0,0,114084,7597944,1.5015114615216958
event68,shift_160m_north,coupled_label,105527,7597944,2.2411367893218994,10.732542991638184,-0.019482987001538277,0.9407311102507931,0.9312279573440022,3.44459867477417,-2.3183822631835938,2.3183822631835938,67.18578338623047,1125.7414817810059,21706.495079757646,21706.495079757646,2.2411367893218994,1907,8947.285887438684,23312.449765494326,258372.22222222222,60738.88888888889,0.0,shift_160m_north,0,2.047645330429077,0.19349145889282227,2.3412690011318773,1.5283834994770586,18.452570900786668,0.21820049942471087,22.54275499994401,0,0,115045,7597944,1.5141596200235221
event68,shift_160m_south,coupled_label,105527,7597944,2.209758996963501,10.595621109008789,-0.008734951727092266,0.9413425483941246,0.9309854567774424,3.378727674484253,-6.67572021484375,6.67572021484375,66.69310760498047,1125.7414817810059,21105.103661947185,21105.103661947185,2.209758996963501,1907,8532.449118427783,23387.89875785215,256438.88888888888,61083.333333333336,0.0,shift_160m_south,0,2.047645330429077,0.16211366653442383,2.3270888002589345,1.495834100409411,18.254341099527664,0.21250400005374104,22.292033900041133,0,0,114591,7597944,1.5081843193369153
event68,shift_160m_west,coupled_label,105527,7597944,2.165095567703247,10.337669372558594,-0.06306115537881851,0.9415873147182476,0.9320260453912455,3.3116583824157715,-16.370534896850586,16.370534896850586,65.47431182861328,1125.7414817810059,14866.287573198788,14866.287573198788,2.165095567703247,1907,7639.717471638633,18554.827648006845,244261.11111111112,65866.66666666667,0.0,shift_160m_west,0,2.047645330429077,0.11745023727416992,2.316254899953492,1.5126829001819715,18.10864210012369,0.21290760103147477,22.152809499995783,0,0,114255,7597944,1.503762070370616
event68,shift_160m_east,coupled_label,105527,7597944,2.189753770828247,10.458602905273438,-0.07033683359622955,0.9409027594819164,0.9326122623862223,3.332212448120117,-2.3183822631835938,2.3183822631835938,67.52019500732422,1125.7414817810059,14776.56401170697,14776.56401170697,2.189753770828247,1907,8002.993839346367,19246.79369623284,243116.66666666666,61866.666666666664,0.0,shift_160m_east,0,2.047645330429077,0.14210844039916992,2.3059250998776406,1.510668000788428,18.015715599874966,0.21673080034088343,22.05123999994248,0,0,112601,7597944,1.4819930233757974
event68,block_shuffle,coupled_label,105527,7597944,2.2732274532318115,10.807391166687012,0.19513052701950073,0.9393594902336097,0.9318261892005145,3.614704132080078,-2.3183822631835938,2.3183822631835938,67.1546630859375,1125.7414817810059,35401.77725125244,35401.77725125244,2.2732274532318115,1907,10754.179547119937,38402.21605394315,323650.0,51994.444444444445,0.0,block_shuffle,1,2.047645330429077,0.22558212280273438,2.3479111002525315,1.5086796997347847,18.130433998419903,0.21289610082749277,22.202223300002515,0,0,97216,7597944,1.2795040342492654
event68,block_shuffle,coupled_label,105527,7597944,2.249285936355591,10.650374412536621,0.19617438316345215,0.9396927151290771,0.9334897739953902,3.592634439468384,-3.671884536743164,3.671884536743164,66.88321685791016,1125.7414817810059,36159.22154828627,36159.22154828627,2.249285936355591,1907,10806.545921279421,38871.643835088005,327361.1111111111,50133.333333333336,0.0,block_shuffle,2,2.047645330429077,0.20164060592651367,2.321223699254915,1.534456399967894,18.231543800910003,0.21662659931462258,22.3061360999709,0,0,99022,7597944,1.303273622443124
event68,block_shuffle,coupled_label,105527,7597944,2.265629291534424,10.708098411560059,0.18123488128185272,0.9384362185343673,0.9325077580288033,3.5944604873657227,-2.3183822631835938,2.3183822631835938,67.21345520019531,1125.7414817810059,33479.20841330942,33479.20841330942,2.265629291534424,1907,10187.39297646132,36378.987906062044,326005.55555555556,54794.444444444445,0.0,block_shuffle,3,2.047645330429077,0.21798396110534668,2.301128499209881,1.4819953013211489,17.96879859897308,0.2144102001329884,21.968609899980947,0,0,97476,7597944,1.2829260126160444
event68,block_shuffle,coupled_label,105527,7597944,2.252639055252075,10.754084587097168,0.15733842551708221,0.9396663338272052,0.9321438254739608,3.5515124797821045,-2.3183822631835938,2.3183822631835938,67.99220275878906,1125.7414817810059,31455.989447495667,31455.989447495667,2.252639055252075,1907,9746.367714837266,34866.76358003449,320261.1111111111,52438.88888888889,0.0,block_shuffle,4,2.047645330429077,0.20499372482299805,2.3065531991887838,1.511435299529694,18.064740200643428,0.21249139891006052,22.097514700028114,0,0,100769,7597944,1.3262666847768292
event68,block_shuffle,coupled_label,105527,7597944,2.2532713413238525,10.791581153869629,0.19988389313220978,0.9391755616872172,0.9330344938406092,3.5689141750335693,-2.3183822631835938,2.3183822631835938,67.48794555664062,1125.7414817810059,35715.38035623613,35715.38035623613,2.2532713413238525,1907,10715.356573500861,38287.09207220585,326688.8888888889,53494.444444444445,0.0,block_shuffle,5,2.047645330429077,0.2056260108947754,2.290459800628014,1.50126240006648,18.0663151005283,0.21221079933457077,22.072515200008638,0,0,97714,7597944,1.2860584389671732
event68,block_shuffle,coupled_label,105527,7597944,2.2665605545043945,10.733370780944824,0.13914754986763,0.9398661877017326,0.932014598540146,3.568268060684204,-7.027149200439453,7.027149200439453,66.45116424560547,1125.7414817810059,30366.74174664961,30366.74174664961,2.2665605545043945,1907,9206.820138779181,33285.132102390286,315961.1111111111,52327.77777777778,0.0,block_shuffle,6,2.047645330429077,0.21891522407531738,2.3348174003185704,1.5169256996596232,18.295212600380182,0.21776980010326952,22.36700650001876,0,0,101900,7597944,1.3411522906723188
event68,block_shuffle,coupled_label,105527,7597944,2.2646353244781494,10.717061996459961,0.14058539271354675,0.9385919865753515,0.9339873714971559,3.534503936767578,-2.3183822631835938,2.3183822631835938,67.26750946044922,1125.7414817810059,29884.451566412114,29884.451566412114,2.2646353244781494,1907,9257.818683703948,33066.8720778299,315027.77777777775,52116.666666666664,0.0,block_shuffle,7,2.047645330429077,0.21698999404907227,2.278127799392678,1.50632729975041,18.00884860032238,0.2134459993103519,22.00894980004523,0,0,99791,7597944,1.3133947815356364
event68,block_shuffle,coupled_label,105527,7597944,2.2459144592285156,10.666823387145996,0.17904655635356903,0.9396178219717999,0.9317346866438427,3.5760021209716797,-2.3183822631835938,2.3183822631835938,68.40229797363281,1125.7414817810059,33178.771793589694,33178.771793589694,2.2459144592285156,1907,10254.533393341966,36087.46018150146,326722.22222222225,52305.555555555555,0.0,block_shuffle,8,2.047645330429077,0.19826912879943848,2.3172723004827276,1.5349032010417432,18.079507800517604,0.2150518010603264,22.149031300097704,0,0,100218,7597944,1.3190147229303084
event68,block_shuffle,coupled_label,105527,7597944,2.241426944732666,10.643465042114258,0.19252179563045502,0.9393845797912976,0.9339917046054678,3.5650975704193115,-2.3183822631835938,2.3183822631835938,66.70703125,1125.7414817810059,34836.219981787726,34836.219981787726,2.241426944732666,1907,10755.670189493294,37760.13115820126,332911.1111111111,52155.555555555555,0.0,block_shuffle,9,2.047645330429077,0.19378161430358887,2.290527800563723,1.497939000488259,17.996454298961908,0.21076560055371374,21.997895099921152,0,0,100245,7597944,1.3193700822222434
event68,block_shuffle,coupled_label,105527,7597944,2.256911516189575,10.65095329284668,0.1388816237449646,0.9392176623895586,0.9314835527139482,3.577188014984131,-2.3183822631835938,2.3183822631835938,66.49221801757812,1125.7414817810059,30157.137119095074,30157.137119095074,2.256911516189575,1907,9139.50241922551,33255.05673726881,317861.1111111111,57027.77777777778,0.0,block_shuffle,10,2.047645330429077,0.20926618576049805,2.3384580990532413,1.5087172000203282,18.25743669969961,0.21907640085555613,22.32595670002047,0,0,102032,7597944,1.342889602766222
event68,group_permutation,coupled_label,105527,7597944,2.201415777206421,10.438492774963379,-0.1286497265100479,0.9418834326448352,0.930620553169501,3.3928394317626953,-3.747701644897461,3.747701644897461,70.7894515991211,1125.7414817810059,8692.917662079446,8692.917662079446,2.201415777206421,1907,7862.217750266918,21531.293608813547,257966.66666666666,71722.22222222222,0.0,group_permutation,1,2.047645330429077,0.15377044677734375,2.2800526008941233,1.4886791995959356,17.882442499161698,0.2173930008430034,21.870833099936135,0,0,113046,7597944,1.4878498709650927
event68,group_permutation,coupled_label,105527,7597944,2.210927724838257,10.506553649902344,-0.14396452903747559,0.9418942650350192,0.9309711060825223,3.3906848430633545,-3.671884536743164,3.671884536743164,71.75074768066406,1125.7414817810059,7087.0311102415435,7087.0311102415435,2.210927724838257,1907,7989.9132167380785,21899.32496622298,252316.66666666666,73700.0,0.0,group_permutation,2,2.047645330429077,0.1632823944091797,2.3190560995135456,1.5144059008453041,18.220674200099893,0.21728010033257306,22.27369559998624,0,0,113520,7597944,1.4940884007568362
event68,group_permutation,coupled_label,105527,7597944,2.2198081016540527,10.449041366577148,-0.12709417939186096,0.9413314030620228,0.9307279924473165,3.429236650466919,-7.027149200439453,7.027149200439453,70.5348129272461,1125.7414817810059,8869.43706346373,8869.43706346373,2.2198076248168945,1907,8034.060871711793,21596.840521948878,255333.33333333334,74533.33333333333,0.0,group_permutation,3,2.047645330429077,0.17216277122497559,2.312114000553265,1.5067857002140954,18.016128800343722,0.21415810007601976,22.05141640000511,0,0,113920,7597944,1.4993529828595735
event68,group_permutation,coupled_label,105527,7597944,2.20776104927063,10.510358810424805,-0.12442043423652649,0.9416027267889532,0.9308417787489482,3.3968565464019775,-10.663032531738281,10.663032531738281,68.24403381347656,1125.7414817810059,9042.357947554206,9042.357947554206,2.20776104927063,1907,8011.066957978567,21659.543753452366,251455.55555555556,73677.77777777778,0.0,group_permutation,4,2.047645330429077,0.16011571884155273,2.3046077991602942,1.505738900275901,17.894281499553472,0.21229359996505082,21.919154799892567,0,0,114621,7597944,1.5085791629946206
event68,group_permutation,coupled_label,105527,7597944,2.204207181930542,10.484322547912598,-0.12508980929851532,0.9419479803716903,0.9304637286716215,3.4110257625579834,-4.158735275268555,4.158735275268555,71.2263412475586,1125.7414817810059,8725.256143538514,8725.256143538514,2.204207181930542,1907,7927.316425671834,21663.368824200938,251633.33333333334,75811.11111111111,0.0,group_permutation,5,2.047645330429077,0.15656185150146484,2.2472528006182984,1.4755980006884784,17.65447550022509,0.20990580029319972,21.589461000054143,0,0,112893,7597944,1.4858361683107957
event69,zero_static_network_fields,coupled_label,105527,7597944,2.184316635131836,10.253771781921387,0.4129607081413269,0.9364805326078969,0.9330405209482985,3.395754814147949,-2.942800521850586,2.942800521850586,52.024967193603516,1106.3729524612427,39853.90687923669,39853.90687923669,2.184316635131836,1907,21242.12062141913,52036.58476779191,358711.1111111111,45805.555555555555,0.0,zero_static_network_fields,0,1.936173915863037,0.24814271926879883,2.350200900109485,1.5362411002861336,17.90784939948935,0.21981320064514875,22.016363899922,0,0,138784,7597944,1.826599406365722
event69,shift_20m_north,coupled_label,105527,7597944,1.9879673719406128,9.22232437133789,0.04161015525460243,0.9419831236459931,0.9311460779497073,2.9990155696868896,-2.942800521850586,2.942800521850586,52.177574157714844,1106.3729524612427,12430.284300338477,12430.284300338477,1.987967610359192,1907,9887.43383380673,24906.06131824688,248694.44444444444,61000.0,0.0,shift_20m_north,0,1.936173915863037,0.051793456077575684,2.301384399528615,1.4976508007384837,17.607364699826576,0.21163560030981898,21.620279800030403,0,0,153968,7597944,2.0264429429856285
event69,shift_20m_south,coupled_label,105527,7597944,1.976102590560913,8.870232582092285,0.047417327761650085,0.9420798211628428,0.9313794650000788,2.9702465534210205,-2.942800521850586,2.942800521850586,50.787845611572266,1106.3729524612427,12842.150840154849,12842.150840154849,1.976102590560913,1907,10171.255088981976,25347.720947645837,252744.44444444444,60694.444444444445,0.0,shift_20m_south,0,1.936173915863037,0.03992867469787598,2.305984499049373,1.4932109011569992,17.821425300091505,0.21184789983090013,21.834753400064074,0,0,153009,7597944,2.013821107394316
event69,shift_20m_west,coupled_label,105527,7597944,1.9866604804992676,9.40218448638916,0.05486520752310753,0.9421964016987855,0.9307498197548666,2.998065233230591,-2.942800521850586,2.942800521850586,51.6577033996582,1106.3729524612427,13420.160528433975,13420.160528433975,1.9866604804992676,1907,10346.619215076444,25754.474501434714,249350.0,60755.555555555555,0.0,shift_20m_west,0,1.936173915863037,0.05048656463623047,2.312441099784337,1.5041332020191476,17.9169173988048,0.21745520073454827,21.953219300019555,0,0,153690,7597944,2.0227840584242265
event69,shift_20m_east,coupled_label,105527,7597944,1.9940110445022583,9.452902793884277,0.03885630518198013,0.9418811631308325,0.9307215138248277,3.002019166946411,-2.942800521850586,2.942800521850586,53.03792190551758,1106.3729524612427,12246.564322859747,12246.564322859747,1.9940110445022583,1907,9876.004378769641,24758.327509389026,250100.0,61211.11111111111,0.0,shift_20m_east,0,1.936173915863037,0.05783712863922119,2.4099727995926514,1.549849200528115,18.389485599240288,0.22086999961175025,22.57253720005974,0,0,153631,7597944,2.0220075325640727
event69,shift_40m_north,coupled_label,105527,7597944,2.006727933883667,9.485977172851562,0.045764293521642685,0.9415105119524455,0.9307309752420698,3.0306930541992188,-2.942800521850586,2.942800521850586,52.287376403808594,1106.3729524612427,12841.506852570456,12841.506852570456,2.006727933883667,1907,9987.206805501692,25318.05590531975,256094.44444444444,61422.22222222222,0.0,shift_40m_north,0,1.936173915863037,0.07055401802062988,2.3548497998854145,1.537704999325797,17.9217453005258,0.21966660022735596,22.036254700040445,0,0,153323,7597944,2.0179538043449647
event69,shift_40m_south,coupled_label,105527,7597944,1.9971367120742798,9.121936798095703,0.06967759877443314,0.9412942281497538,0.9312181476798099,2.9975719451904297,-2.942800521850586,2.942800521850586,51.6916618347168,1106.3729524612427,14564.11235074792,14564.11235074792,1.9971369504928589,1907,10811.569701554427,27111.738664935343,261983.33333333334,61783.333333333336,0.0,shift_40m_south,0,1.936173915863037,0.060962796211242676,2.3283819999778643,1.5253773010335863,17.733655799995176,0.2149656997062266,21.804703200003132,0,0,152104,7597944,2.001909990386873
event69,shift_40m_west,coupled_label,105527,7597944,2.000924825668335,9.438393592834473,0.07300153374671936,0.9414448248662143,0.9304781877115962,3.0187485218048096,-2.942800521850586,2.942800521850586,52.06188201904297,1106.3729524612427,14582.183370534563,14582.183370534563,2.000924825668335,1907,10895.902930753593,26926.066263153683,258405.55555555556,60266.666666666664,0.0,shift_40m_west,0,1.936173915863037,0.06475090980529785,2.356189101585187,1.5246438988251612,18.035821000346914,0.21907720039598644,22.138033799943514,0,0,152921,7597944,2.012662899331714
event69,shift_40m_east,coupled_label,105527,7597944,2.0186197757720947,9.581116676330566,0.05026087909936905,0.9410524000940391,0.9304161157276112,3.041883707046509,-2.942800521850586,2.942800521850586,52.1768798828125,1106.3729524612427,12900.039831844391,12900.039831844391,2.0186197757720947,1907,10323.58964239872,25590.679456786485,260994.44444444444,60494.444444444445,0.0,shift_40m_east,0,1.936173915863037,0.08244585990905762,2.3484993000747636,1.5274510002927855,17.766634800005704,0.21903230098541826,21.863968200050294,0,0,154117,7597944,2.0284039998188983
event69,shift_80m_north,coupled_label,105527,7597944,2.04719614982605,9.619253158569336,0.089046910405159,0.9403600016992663,0.9303598880168065,3.095860004425049,-2.942800521850586,2.942800521850586,50.209651947021484,1106.3729524612427,16459.076473448193,16459.076473448193,2.04719614982605,1907,11440.740052209634,28812.25175089785,271261.1111111111,63794.444444444445,0.0,shift_80m_north,0,1.936173915863037,0.1110222339630127,2.3540013000601903,1.5191612008493394,17.990829099551775,0.22130589990410954,22.087522600078955,0,0,152833,7597944,2.0115046912691117
event69,shift_80m_south,coupled_label,105527,7597944,2.038226842880249,9.52857494354248,0.11157792061567307,0.9404945439983983,0.9308237765516246,3.06160569190979,-6.206750869750977,6.206750869750977,52.76649856567383,1106.3729524612427,17990.54650217085,17990.54650217085,2.038226842880249,1907,11999.759825889334,30178.375369021203,277233.3333333333,62361.11111111111,0.0,shift_80m_south,0,1.936173915863037,0.10205292701721191,2.2722691000672057,1.4975051999790594,17.559686600696295,0.2132429990451783,21.544948800001293,0,0,154290,7597944,2.030680931578332
event69,shift_80m_west,coupled_label,105527,7597944,2.033205986022949,9.49914264678955,0.09159035980701447,0.9405439495371385,0.9303647336302383,3.064361810684204,-2.942800521850586,2.942800521850586,52.07464599609375,1106.3729524612427,15536.479254527017,15536.479254527017,2.033205986022949,1907,11438.910013747496,27643.543109048158,270144.44444444444,61022.22222222222,0.0,shift_80m_west,0,1.936173915863037,0.09703207015991211,2.3123916988261044,1.4833978000096977,17.507578000659123,0.21707999962382019,21.5226669999538,0,0,153471,7597944,2.0199016997229777
event69,shift_80m_east,coupled_label,105527,7597944,2.048224925994873,9.727291107177734,0.07379414141178131,0.9400716589253588,0.9311124982254201,3.091940402984619,-2.942800521850586,2.942800521850586,52.89524459838867,1106.3729524612427,14137.449799875962,14137.449799875962,2.048224925994873,1907,11093.496851156748,27004.744481998263,271761.1111111111,60633.333333333336,0.0,shift_80m_east,0,1.936173915863037,0.11205101013183594,2.328395499731414,1.5214309997390956,17.697276299702935,0.21438180038239807,21.76374130009208,0,0,152375,7597944,2.0054767447614776
event69,shift_160m_north,coupled_label,105527,7597944,2.1233112812042236,10.292752265930176,0.15645524859428406,0.9391929343134672,0.9309845625143754,3.2253596782684326,-2.942800521850586,2.942800521850586,50.77461242675781,1106.3729524612427,22164.45377343474,22164.45377343474,2.1233112812042236,1907,13782.995377689966,34235.53379030293,291222.22222222225,64088.88888888889,0.0,shift_160m_north,0,1.936173915863037,0.18713736534118652,2.318007801193744,1.5124878998612985,17.920269598951563,0.21731000009458512,21.970318699954078,0,0,153061,7597944,2.014505503067672
