event,model,reference,active_cells,n_cell_times,mae_mm,rmse_mm,bias_mm,csi_0p03,csi_0p15,peak_map_mae_mm,global_peak_bias_mm,global_peak_abs_error_mm,top0p1_peak_map_mae_mm,target_peak_p99p9_mm,final_volume_bias_m3,final_volume_abs_error_m3,residual_mae_mm,seed,mean_abs_volume_error_m3,max_abs_volume_error_m3,mean_abs_area_error_0p03_m2,mean_abs_area_error_0p15_m2,global_peak_time_error_min
event68,hybrid_all,mike_external,105527,7597944,23.786914825439453,68.1304702758789,-3.853519916534424,0.6767783578249155,0.3591223674969703,37.90930938720703,965.3928279876709,965.3928279876709,512.490478515625,1185.1462125778198,71421.75638263859,71421.75638263859,23.786914825439453,2718,207874.005165626,497645.9267235098,1121777.7777777778,812777.7777777778,165.0
event69,surface_matched,coupled_label,105527,7597944,10.911508560180664,47.340023040771484,9.419600486755371,0.8855943776667409,0.63276641732022,18.90993309020996,2.9659271240234375,2.9659271240234375,71.29206085205078,1106.3729524612427,795505.9214019927,795505.9214019927,10.911508560180664,2718,397608.8413244845,795505.9214019927,741455.5555555555,1188566.6666666667,0.0
event69,surface_matched,mike_external,105527,7597944,19.573625564575195,55.1595344543457,6.699243068695068,0.6697090408423948,0.5374226216685228,29.28994369506836,771.3420391082764,771.3420391082764,369.6719055175781,1254.5570135116577,899442.2819293239,899442.2819293239,19.573625564575195,2718,332229.001686284,899442.2819293239,2225822.222222222,837838.8888888889,165.0
event69,prior_only,coupled_label,105527,7597944,2.669278860092163,12.013266563415527,1.8347901105880737,0.9389797302388667,0.8889408177339083,4.9245381355285645,-3.2727718353271484,3.2727718353271484,50.43021774291992,1106.3729524612427,116350.53995186859,116350.53995186859,2.669278860092163,2718,80389.73488321605,142016.42702795076,405383.3333333333,230983.33333333334,0.0
event69,prior_only,mike_external,105527,7597944,22.2576847076416,64.56138610839844,-0.8855664730072021,0.6548066549888867,0.41135009213866,35.6756706237793,765.1033401489258,765.1033401489258,611.1832275390625,1254.5570135116577,220286.90047919983,220286.90047919983,22.2576847076416,2718,139242.69645687324,384182.4683304294,1849505.5555555555,398700.0,165.0
event69,hybrid_dynamic,coupled_label,105527,7597944,1.9410208463668823,9.388798713684082,-0.005854646675288677,0.9453005821736559,0.9304367463077549,2.9277448654174805,-6.273508071899414,6.273508071899414,41.64094924926758,1106.3729524612427,176.28800973040052,176.28800973040052,1.9410208463668823,2718,7594.88729320885,23418.90458964184,217094.44444444444,72377.77777777778,0.0
event69,hybrid_dynamic,mike_external,105527,7597944,23.874990463256836,70.35224151611328,-2.7262113094329834,0.6311820530415503,0.34849680655652987,38.150604248046875,762.1026039123535,762.1026039123535,576.5083618164062,1254.5570135116577,104112.64853706164,104112.64853706164,23.874990463256836,2718,167649.65552093854,447999.8307029037,1684550.0,685827.7777777778,165.0
event69,hybrid_all,coupled_label,105527,7597944,1.8885773420333862,8.976119041442871,-0.01717195473611355,0.9475307622783105,0.9326087005606346,2.81970477104187,-6.297111511230469,6.297111511230469,44.72063064575195,1106.3729524612427,2847.091027199989,2847.091027199989,1.8885773420333862,2718,7102.288392422185,23453.31068038987,206033.33333333334,66261.11111111111,0.0
event69,hybrid_all,mike_external,105527,7597944,23.866621017456055,70.45264434814453,-2.7375285625457764,0.6310676357192221,0.34939775947716456,38.215576171875,762.0790004730225,762.0790004730225,601.68505859375,1254.5570135116577,106783.45155453123,106783.45155453123,23.866621017456055,2718,168725.6109981362,448069.6288498866,1675455.5555555555,680100.0,165.0
event70,surface_matched,coupled_label,105527,7597944,12.02267074584961,50.579551696777344,10.318780899047852,0.8846285505297501,0.6265384126071012,20.77828025817871,3.3080577850341797,3.3080577850341797,63.92510986328125,1134.0513229370117,869789.0234456991,869789.0234456991,12.02267074584961,2718,435564.0102752852,869789.0234456991,753594.4444444445,1305044.4444444445,0.0
event70,surface_matched,mike_external,105527,7597944,19.015239715576172,53.15947723388672,5.949710845947266,0.7245183093881435,0.566815095644295,28.380998611450195,849.370002746582,849.370002746582,316.99285888671875,1224.5675325393677,909904.952621937,909904.952621937,19.015239715576172,2718,327053.32383182726,909904.952621937,1719616.6666666667,859327.7777777778,165.0
event70,prior_only,coupled_label,105527,7597944,3.778587579727173,16.043636322021484,2.82576584815979,0.9255386846537559,0.8535916546874106,7.005252361297607,-2.881765365600586,2.881765365600586,58.73207092285156,1134.0513229370117,196423.06459446927,196423.06459446927,3.7785873413085938,2718,121450.92059334047,211164.63677643263,568827.7777777778,350877.77777777775,0.0
event70,prior_only,mike_external,105527,7597944,22.241777420043945,62.81825256347656,-1.5433045625686646,0.7091616560358829,0.4377377675927569,35.61278533935547,843.1801795959473,843.1801795959473,540.5098266601562,1224.5675325393677,236538.99377070717,236538.99377070717,22.241777420043945,2718,164932.12746096836,454664.84116521175,1512516.6666666667,493216.6666666667,165.0
event70,hybrid_dynamic,coupled_label,105527,7597944,1.999060869216919,9.618762016296387,-0.13357427716255188,0.9487857533784205,0.9365225774078092,3.288712501525879,-2.9582977294921875,2.9582977294921875,58.50381851196289,1134.0513229370117,-9118.406303764088,9118.406303764088,1.999060869216919,2718,7999.171188173421,18019.14322018507,209022.22222222222,63416.666666666664,0.0
event70,hybrid_dynamic,mike_external,105527,7597944,24.465702056884766,70.82418823242188,-4.5026445388793945,0.6822817911704462,0.3610382990653015,39.36689758300781,843.1036472320557,843.1036472320557,552.48046875,1224.5675325393677,30997.52287247381,30997.52287247381,24.465702056884766,2718,230488.16126626355,539524.0435252073,1180888.888888889,862477.7777777778,165.0
event70,hybrid_all,coupled_label,105527,7597944,1.998548150062561,9.31421184539795,-0.0704423114657402,0.9489061644976327,0.9372309444771255,3.3149847984313965,6.4678192138671875,6.4678192138671875,58.1528434753418,1134.0513229370117,1437.3131639123894,1437.3131639123894,1.998548150062561,2718,6294.9383021426365,15860.822915470926,196183.33333333334,56605.555555555555,0.0
event70,hybrid_all,mike_external,105527,7597944,24.466402053833008,70.8038101196289,-4.439513206481934,0.6803809951396192,0.36237903636548846,39.399330139160156,852.529764175415,852.529764175415,571.9922485351562,1224.5675325393677,41553.24234015029,41553.24234015029,24.466402053833008,2718,228898.11732970655,533831.3028143721,1166916.6666666667,852611.1111111111,165.0
event1,surface_matched,coupled_label,105527,7597944,7.200066566467285,35.67648696899414,5.9521803855896,0.8949593182256619,0.6296337701146955,14.731212615966797,5.687475204467773,5.687475204467773,108.82159423828125,987.0272874832153,617099.9959212418,617099.9959212418,7.200066566467285,3141,251246.2771034014,617099.9959212418,495288.8888888889,826988.8888888889,10.0
event1,surface_matched,mike_external,105527,7597944,14.44492244720459,44.21110153198242,5.625144004821777,0.6733822588660369,0.5153302949130667,25.720645904541016,749.8917579650879,749.8917579650879,349.96533203125,1185.8177185058594,747825.1536267714,747825.1536267714,14.44492244720459,3141,258995.07069832634,747825.1536267714,1803288.888888889,601450.0,120.0
event1,prior_only,coupled_label,105527,7597944,2.49819016456604,9.8872709274292,-1.0816141366958618,0.886074684499662,0.8941266949499789,3.1944949626922607,-0.2503395080566406,0.2503395080566406,37.041133880615234,987.0272874832153,-38153.56997288903,38153.56997288903,2.498190402984619,3141,45664.735692262584,107323.6764919362,545194.4444444445,57777.77777777778,0.0
event1,prior_only,mike_external,105527,7597944,17.8265438079834,57.47618103027344,-1.4086501598358154,0.5817339422159384,0.32510179355274393,33.5762825012207,743.9539432525635,743.9539432525635,610.57421875,1185.8177185058594,92571.58773264056,92571.58773264056,17.8265438079834,3141,148511.35904082487,410764.4481617769,1119638.888888889,481294.44444444444,130.0
event1,hybrid_dynamic,coupled_label,105527,7597944,2.3061470985412598,9.858903884887695,-0.6659616231918335,0.9087644083552868,0.8830582511907491,3.234802722930908,-0.03695487976074219,0.03695487976074219,33.17744827270508,987.0272874832153,34500.91085363319,34500.91085363319,2.3061470985412598,3141,33411.32985133436,85896.32741365209,248016.66666666666,102800.0,10.0
event1,hybrid_dynamic,mike_external,105527,7597944,17.624303817749023,57.15227127075195,-0.9929976463317871,0.623630550058919,0.3108334363152922,33.36504364013672,744.1673278808594,744.1673278808594,610.24951171875,1185.8177185058594,165226.06855916278,165226.06855916278,17.624303817749023,3141,154410.53522342723,391863.8019077068,1323972.2222222222,525705.5555555555,120.0
event1,hybrid_all,coupled_label,105527,7597944,2.2394375801086426,9.423354148864746,-0.6776524782180786,0.916139409307631,0.8829263323432879,3.2201526165008545,-9.573698043823242,9.573698043823242,33.23781967163086,987.0272874832153,32961.5086491555,32961.5086491555,2.2394375801086426,3141,33867.6689776088,84910.70191927184,252950.0,102522.22222222222,10.0
event1,hybrid_all,mike_external,105527,7597944,17.60853385925293,57.06024932861328,-1.004687786102295,0.6246084749643183,0.31097560975609756,33.369991302490234,734.6305847167969,734.6305847167969,610.7520751953125,1185.8177185058594,163686.6663546851,163686.6663546851,17.60853385925293,3141,155078.65793543306,391646.7383988723,1318105.5555555555,525550.0,120.0
event20,surface_matched,coupled_label,105527,7597944,3.321641206741333,20.10384178161621,2.672626256942749,0.8832780881201381,0.6902998956490177,8.871540069580078,8.329391479492188,8.329391479492188,57.560604095458984,814.2159581184387,354604.33972877776,354604.33972877776,3.321641206741333,3141,112813.6837465064,354604.33972877776,575061.1111111111,321972.22222222225,0.0
event20,surface_matched,mike_external,105527,7597944,13.467605590820312,42.75033187866211,13.077166557312012,0.33285261626828955,0.1463313144389477,24.384119033813477,1081.8458795547485,1081.8458795547485,306.3416442871094,403.5188853740692,1131478.9826690832,1131478.9826690832,13.467605590820312,3141,551997.6769451307,1131478.9826690832,4376366.666666667,1014300.0,55.0
event20,prior_only,coupled_label,105527,7597944,3.3645923137664795,12.901728630065918,-1.8416961431503296,0.7619607532279942,0.8279411851510805,5.033178806304932,2.856731414794922,2.856731414794922,31.67301368713379,814.2159581184387,-131091.44896636507,131091.44896636507,3.3645923137664795,3141,77774.71969956212,159990.07353752106,1098461.111111111,68983.33333333333,0.0
event20,prior_only,mike_external,105527,7597944,11.000677108764648,37.31529235839844,8.562845230102539,0.3234423214786647,0.15613559406744718,19.580991744995117,1076.3732194900513,1076.3732194900513,310.857666015625,403.5188853740692,645783.1939739403,645783.1939739403,11.000677108764648,3141,361444.5323484736,645783.1939739403,2703533.3333333335,664955.5555555555,55.0
event20,hybrid_dynamic,coupled_label,105527,7597944,2.242429733276367,9.120482444763184,-0.7904229164123535,0.8549890199602844,0.8367651982589563,3.567594051361084,1.7669200897216797,1.7669200897216797,24.658437728881836,814.2159581184387,-44922.750644607004,44922.750644607004,2.242429733276367,3141,33510.316214645,93521.88452563947,447183.3333333333,64866.666666666664,0.0
event20,hybrid_dynamic,mike_external,105527,7597944,10.967955589294434,36.39329528808594,9.614118576049805,0.3590082462850003,0.15685467009643042,18.778854370117188,1075.283408164978,1075.283408164978,295.98443603515625,403.5188853740692,731951.8922956984,731951.8922956984,10.967955589294434,3141,405819.6115835839,731951.8922956984,3354600.0,651250.0,55.0
event20,hybrid_all,coupled_label,105527,7597944,2.1391208171844482,8.668045043945312,-0.7550182938575745,0.8619048876448998,0.8402964596202585,3.463249921798706,3.3304691314697266,3.3304691314697266,24.05293083190918,814.2159581184387,-43983.11098190723,43983.11098190723,2.1391208171844482,3141,32223.595458485353,92526.66758028232,460077.77777777775,62505.555555555555,0.0
event20,hybrid_all,mike_external,105527,7597944,11.024614334106445,36.43667984008789,9.64952278137207,0.355722976595789,0.15761769163934322,18.860126495361328,1076.846957206726,1076.846957206726,297.40234375,403.5188853740692,732891.5319583982,732891.5319583982,11.024614334106445,3141,407314.06479122845,732891.5319583982,3341705.5555555555,650922.2222222222,55.0
event65,surface_matched,coupled_label,105527,7597944,7.695992469787598,36.39392852783203,6.402800559997559,0.8962788365673319,0.6223158303968767,13.723603248596191,10.715961456298828,10.715961456298828,117.107421875,958.4585428237915,560485.3182907286,560485.3182907286,7.695992469787598,3141,270267.30581327155,560485.3182907286,630177.7777777778,878183.3333333334,0.0
event65,surface_matched,mike_external,105527,7597944,18.9604434967041,50.210391998291016,9.445019721984863,0.5691231072846394,0.41197812146100177,24.350088119506836,1278.3708572387695,1278.3708572387695,303.2693176269531,1043.1150197982788,1177632.0843077046,1177632.0843077046,18.9604434967041,3141,458412.8806878633,1177632.0843077046,3354155.5555555555,1003411.1111111111,240.0
event65,prior_only,coupled_label,105527,7597944,2.7016446590423584,11.461181640625,-0.5592882037162781,0.9020886981049724,0.893264583440252,3.566301107406616,5.584239959716797,5.584239959716797,56.4791374206543,958.4585428237915,-73883.47817538306,73883.47817538306,2.7016446590423584,3141,49455.80626189418,89514.28044964699,596955.5555555555,52511.11111111111,0.0
event65,prior_only,mike_external,105527,7597944,20.301605224609375,56.771907806396484,2.482931137084961,0.5083649888885098,0.2742908540886281,27.958152770996094,1273.2391357421875,1273.2391357421875,502.44189453125,1043.1150197982788,543263.2878415929,543263.2878415929,20.301605224609375,3141,212364.63711895075,543263.2878415929,2241100.0,524538.8888888889,240.0
event65,hybrid_dynamic,coupled_label,105527,7597944,2.2891359329223633,9.602282524108887,0.12593112885951996,0.9248278063317156,0.8971387969536277,3.611508369445801,8.422613143920898,8.422613143920898,42.62533950805664,958.4585428237915,-43476.11217839457,43476.11217839457,2.2891359329223633,3141,15551.239718438479,46232.92803731235,297161.1111111111,74872.22222222222,0.0
event65,hybrid_dynamic,mike_external,105527,7597944,20.045507431030273,55.81937789916992,3.1681506633758545,0.550559988883259,0.2622944795480436,28.02545166015625,1276.0775089263916,1276.0775089263916,541.9578247070312,1043.1150197982788,573670.6538385814,573670.6538385814,20.045507431030273,3141,254801.35555457277,595986.9262155236,3004416.6666666665,562833.3333333334,240.0
event65,hybrid_all,coupled_label,105527,7597944,2.202741861343384,9.172757148742676,0.15043501555919647,0.9315758990027868,0.8988072737554128,3.4679958820343018,7.208347320556641,7.208347320556641,41.512420654296875,958.4585428237915,-35711.869732087944,35711.869732087944,2.202741861343384,3141,15393.399160003939,41789.03141636145,260872.22222222222,69072.22222222222,0.0
event65,hybrid_all,mike_external,105527,7597944,20.022069931030273,55.713661193847656,3.1926543712615967,0.5508381816947003,0.2635886215287912,28.05872917175293,1274.8632431030273,1274.8632431030273,546.9813232421875,1043.1150197982788,581434.896284888,581434.896284888,20.022069931030273,3141,255301.6672220536,596748.3342866639,2979950.0,561244.4444444445,240.0
event66,surface_matched,coupled_label,105527,7597944,8.430887222290039,38.45692825317383,7.0861592292785645,0.8998404734466291,0.6172547927401012,15.093841552734375,10.914802551269531,10.914802551269531,112.45706176757812,971.0116386413574,618826.1681512038,618826.1681512038,8.430887222290039,3141,299112.450954739,618826.1681512038,626516.6666666666,997905.5555555555,0.0
event66,surface_matched,mike_external,105527,7597944,18.926401138305664,49.93096923828125,9.352395057678223,0.6297107338144433,0.4166239400820039,24.104833602905273,1329.927921295166,1329.927921295166,291.13836669921875,994.0578937530518,1238489.1740199015,1238489.1740199015,18.926401138305664,3141,473158.6395255648,1238489.1740199015,2873744.4444444445,1155150.0,265.0
event66,prior_only,coupled_label,105527,7597944,2.5373194217681885,11.021522521972656,-0.132404625415802,0.9206986657532227,0.8961981174483388,3.8525607585906982,5.811452865600586,5.811452865600586,49.91886520385742,971.0116386413574,-42855.83714583982,42855.83714583982,2.5373194217681885,3141,43196.75969051942,82900.59817567887,455850.0,64838.88888888889,0.0
event66,prior_only,mike_external,105527,7597944,20.72028350830078,56.497745513916016,2.13383150100708,0.565174401307508,0.28422612538688047,28.319604873657227,1324.824571609497,1324.824571609497,467.71343994140625,994.0578937530518,576807.1687228578,576807.1687228578,20.72028350830078,3141,225264.66218202005,576807.1687228578,1940100.0,600605.5555555555,265.0
event66,hybrid_dynamic,coupled_label,105527,7597944,2.395697593688965,9.624588966369629,0.14165513217449188,0.929989944987704,0.897071412040587,3.7641711235046387,5.782842636108398,5.782842636108398,34.55955123901367,971.0116386413574,-75001.6298159901,75001.6298159901,2.395697593688965,3141,30368.101140089268,76999.37981848372,312155.55555555556,93622.22222222222,0.0
event66,hybrid_dynamic,mike_external,105527,7597944,20.32300567626953,55.86265563964844,2.407891035079956,0.6099918647823911,0.2685027732307741,28.483291625976562,1324.7959613800049,1324.7959613800049,509.7225341796875,994.0578937530518,544661.3760527076,544661.3760527076,20.32300567626953,3141,251352.88237937406,558145.4832395541,2475983.3333333335,626433.3333333334,265.0
event66,hybrid_all,coupled_label,105527,7597944,2.308382034301758,9.166971206665039,0.12204127013683319,0.9353764895826222,0.8988114153189164,3.619413375854492,7.802009582519531,7.802009582519531,34.55257034301758,971.0116386413574,-67242.65910364198,67242.65910364198,2.308382034301758,3141,29010.515324295204,69597.6362102956,277605.55555555556,84394.44444444444,0.0
event66,hybrid_all,mike_external,105527,7597944,20.337600708007812,55.91083526611328,2.388277053833008,0.6078991567157961,0.2696361235471069,28.54596710205078,1326.815128326416,1326.815128326416,522.2120361328125,994.0578937530518,552420.3467650557,552420.3467650557,20.337602615356445,3141,250973.27744027035,554868.8148328187,2435588.888888889,627827.7777777778,265.0
event67,surface_matched,coupled_label,105527,7597944,12.63111686706543,52.7618408203125,10.927658081054688,0.8845356294222089,0.620360629912935,22.0767765045166,1.6584396362304688,1.6584396362304688,47.54762649536133,1139.8162841796875,923206.9623993558,923206.9623993558,12.63111686706543,3141,461265.23658821837,923206.9623993558,775433.3333333334,1395977.7777777778,0.0
event67,surface_matched,mike_external,105527,7597944,21.35552978515625,60.586612701416016,4.147629737854004,0.7186854416503303,0.573424906075115,33.40473175048828,402.21214294433594,402.21214294433594,436.4835205078125,1341.1600589752197,811062.3046000472,811062.3046000472,21.35552978515625,3141,294426.6029810783,811062.3046000472,1720122.2222222222,828494.4444444445,160.0
event67,prior_only,coupled_label,105527,7597944,4.617123126983643,20.426244735717773,3.5172152519226074,0.9214269314790104,0.811834522246758,9.072845458984375,-4.767179489135742,4.767179489135742,82.18040466308594,1139.8162841796875,256841.21085450612,256841.21085450612,4.617123126983643,3141,150320.81064102842,261148.35671178438,627566.6666666666,519283.3333333333,0.0
event67,prior_only,mike_external,105527,7597944,24.444438934326172,70.30707550048828,-3.2628142833709717,0.7073276856853085,0.47278937672704946,40.05006790161133,395.7865238189697,395.7865238189697,632.92529296875,1341.1600589752197,144696.55305519747,144696.55305519747,24.444438934326172,3141,198009.3416207144,541121.1845101283,1549522.2222222222,404877.77777777775,160.0
event67,hybrid_dynamic,coupled_label,105527,7597944,2.5526649951934814,12.71924877166748,0.5290048718452454,0.9384513682711008,0.9222662668500254,5.330189228057861,-6.288290023803711,6.288290023803711,81.3045654296875,1139.8162841796875,49723.5514362182,49723.5514362182,2.5526649951934814,3141,25149.054778264446,71733.61208541621,332666.6666666667,22494.444444444445,0.0
event67,hybrid_dynamic,mike_external,105527,7597944,26.788602828979492,78.72686004638672,-6.2510247230529785,0.6849945558623705,0.3742595493024573,43.731170654296875,394.26541328430176,394.26541328430176,636.2864379882812,1341.1600589752197,-62421.106363090454,62421.106363090454,26.788602828979492,3141,302162.7032704538,625273.0557849361,1288611.111111111,910788.8888888889,160.0
event67,hybrid_all,coupled_label,105527,7597944,2.5308191776275635,12.42640495300293,0.5143721699714661,0.9398686228711823,0.9248013038571125,5.236954689025879,-6.749153137207031,6.749153137207031,83.83213806152344,1139.8162841796875,51606.69473907654,51606.69473907654,2.5308191776275635,3141,24707.568058310815,69620.8988614825,327444.44444444444,21183.333333333332,0.0
event67,hybrid_all,mike_external,105527,7597944,26.832862854003906,78.88358306884766,-6.265657424926758,0.6844684056469259,0.37355788485342,43.84748458862305,393.80455017089844,393.80455017089844,638.4747924804688,1341.1600589752197,-60537.96306023211,60537.96306023211,26.832862854003906,3141,302875.47531940276,625833.0340375155,1280511.111111111,912122.2222222222,160.0
event68,surface_matched,coupled_label,105527,7597944,11.913520812988281,50.05826950073242,10.10129165649414,0.8842592644282353,0.6255457330561885,20.495500564575195,3.1342506408691406,3.1342506408691406,72.86897277832031,1125.7414817810059,856686.1318184894,856686.1318184894,11.913520812988281,3141,426383.56690574676,856686.1318184894,727066.6666666666,1294411.111111111,0.0
event68,surface_matched,mike_external,105527,7597944,18.43962287902832,51.23543167114258,6.52565860748291,0.7256046880685941,0.567833056101618,27.025157928466797,976.3236045837402,976.3236045837402,274.5127258300781,1185.1462125778198,940952.1288161378,940952.1288161378,18.43962287902832,3141,339040.7592388777,940952.1288161378,1724750.0,888477.7777777778,165.0
event68,prior_only,coupled_label,105527,7597944,3.637369394302368,15.21489429473877,2.583423376083374,0.9262993604900962,0.8677670325099496,6.57474946975708,-3.080606460571289,3.080606460571289,49.39063262939453,1125.7414817810059,182266.89348110463,182266.89348110463,3.637369394302368,3141,111330.0039654616,194079.16710479418,521488.8888888889,291722.22222222225,0.0
event68,prior_only,mike_external,105527,7597944,21.60282325744629,60.51974868774414,-0.99220871925354,0.7087662800954753,0.4255886885912113,34.278568267822266,970.1087474822998,970.1087474822998,493.25738525390625,1185.1462125778198,266532.890478753,266532.890478753,21.60282325744629,3141,158520.17355639694,426333.1665233413,1494416.6666666667,493244.44444444444,165.0
event68,hybrid_dynamic,coupled_label,105527,7597944,2.0005204677581787,9.291828155517578,-0.29332804679870605,0.9472190276647027,0.9354768314612871,3.0409607887268066,-7.145166397094727,7.145166397094727,55.41603469848633,1125.7414817810059,2350.8886897547636,2350.8886897547636,2.0005204677581787,3141,12832.493228444642,29290.638454421423,160827.77777777778,74455.55555555556,0.0
event68,hybrid_dynamic,mike_external,105527,7597944,23.774927139282227,68.26591491699219,-3.868959903717041,0.6806870676006853,0.3585472009605283,37.845645904541016,966.0441875457764,966.0441875457764,510.0259704589844,1185.1462125778198,86616.88568740315,86616.88568740315,23.77492904663086,3141,210276.51276671965,503672.3355631132,1163766.6666666667,817355.5555555555,165.0
event68,hybrid_all,coupled_label,105527,7597944,2.0207087993621826,9.103940963745117,-0.23045605421066284,0.9476372642898795,0.9351167333505015,3.067495584487915,-3.652811050415039,3.652811050415039,61.327510833740234,1125.7414817810059,6562.6430183041375,6562.6430183041375,2.0207087993621826,3141,11110.081650147196,28244.86604837398,150105.55555555556,65922.22222222222,0.0
event68,hybrid_all,mike_external,105527,7597944,23.774003982543945,68.27648162841797,-3.8060877323150635,0.6791581175633645,0.3595656214335475,37.89115524291992,969.536542892456,969.536542892456,526.4742431640625,1185.1462125778198,90828.64001595252,90828.64001595252,23.774003982543945,3141,208559.93205564903,502631.5927163246,1149844.4444444445,807166.6666666666,165.0
event69,surface_matched,coupled_label,105527,7597944,10.911508560180664,47.340023040771484,9.419600486755371,0.8855943776667409,0.63276641732022,18.90993309020996,2.9659271240234375,2.9659271240234375,71.29206085205078,1106.3729524612427,795505.9214019927,795505.9214019927,10.911508560180664,3141,397608.8413244845,795505.9214019927,741455.5555555555,1188566.6666666667,0.0
event69,surface_matched,mike_external,105527,7597944,19.573625564575195,55.1595344543457,6.699243068695068,0.6697090408423948,0.5374226216685228,29.28994369506836,771.3420391082764,771.3420391082764,369.6719055175781,1254.5570135116577,899442.2819293239,899442.2819293239,19.573625564575195,3141,332229.001686284,899442.2819293239,2225822.222222222,837838.8888888889,165.0
event69,prior_only,coupled_label,105527,7597944,2.669278860092163,12.013266563415527,1.8347901105880737,0.9389797302388667,0.8889408177339083,4.9245381355285645,-3.2727718353271484,3.2727718353271484,50.43021774291992,1106.3729524612427,116350.53995186859,116350.53995186859,2.669278860092163,3141,80389.73488321605,142016.42702795076,405383.3333333333,230983.33333333334,0.0
event69,prior_only,mike_external,105527,7597944,22.2576847076416,64.56138610839844,-0.8855664730072021,0.6548066549888867,0.41135009213866,35.6756706237793,765.1033401489258,765.1033401489258,611.1832275390625,1254.5570135116577,220286.90047919983,220286.90047919983,22.2576847076416,3141,139242.69645687324,384182.4683304294,1849505.5555555555,398700.0,165.0
event69,hybrid_dynamic,coupled_label,105527,7597944,1.9294933080673218,9.054558753967285,-0.07845422625541687,0.9443465987654962,0.9336158000587531,2.8290624618530273,-7.725954055786133,7.725954055786133,47.7359504699707,1106.3729524612427,4743.001628990285,4743.001628990285,1.9294933080673218,3141,7908.094298413664,25287.788872744422,201800.0,67694.44444444444,0.0
event69,hybrid_dynamic,mike_external,105527,7597944,23.937448501586914,70.6573486328125,-2.7988104820251465,0.6294605484925941,0.349468336799125,38.4114990234375,760.6501579284668,760.6501579284668,624.5506591796875,1254.5570135116577,108679.36215632153,108679.36215632153,23.937448501586914,3141,171766.82934736306,448347.3371090919,1675466.6666666667,681166.6666666666,165.0
event69,hybrid_all,coupled_label,105527,7597944,1.890207290649414,8.576347351074219,-0.06420428305864334,0.9456751702519307,0.9339982796883572,2.7870025634765625,-7.668495178222656,7.668495178222656,53.78406524658203,1106.3729524612427,4320.233709099004,4320.233709099004,1.890207290649414,3141,6721.582834370176,22419.477348284097,206672.22222222222,62416.666666666664,10.0
event69,hybrid_all,mike_external,105527,7597944,23.918977737426758,70.69657135009766,-2.7845611572265625,0.6308917238370453,0.34999347495716626,38.40108108520508,760.7076168060303,760.7076168060303,634.4584350585938,1254.5570135116577,108256.59423643025,108256.59423643025,23.918977737426758,3141,171462.71881029848,447279.007367552,1676061.111111111,676222.2222222222,155.0
event70,surface_matched,coupled_label,105527,7597944,12.02267074584961,50.579551696777344,10.318780899047852,0.8846285505297501,0.6265384126071012,20.77828025817871,3.3080577850341797,3.3080577850341797,63.92510986328125,1134.0513229370117,869789.0234456991,869789.0234456991,12.02267074584961,3141,435564.0102752852,869789.0234456991,753594.4444444445,1305044.4444444445,0.0
event70,surface_matched,mike_external,105527,7597944,19.015239715576172,53.15947723388672,5.949710845947266,0.7245183093881435,0.566815095644295,28.380998611450195,849.370002746582,849.370002746582,316.99285888671875,1224.5675325393677,909904.952621937,909904.952621937,19.015239715576172,3141,327053.32383182726,909904.952621937,1719616.6666666667,859327.7777777778,165.0
event70,prior_only,coupled_label,105527,7597944,3.778587579727173,16.043636322021484,2.82576584815979,0.9255386846537559,0.8535916546874106,7.005252361297607,-2.881765365600586,2.881765365600586,58.73207092285156,1134.0513229370117,196423.06459446927,196423.06459446927,3.7785873413085938,3141,121450.92059334047,211164.63677643263,568827.7777777778,350877.77777777775,0.0
event70,prior_only,mike_external,105527,7597944,22.241777420043945,62.81825256347656,-1.5433045625686646,0.7091616560358829,0.4377377675927569,35.61278533935547,843.1801795959473,843.1801795959473,540.5098266601562,1224.5675325393677,236538.99377070717,236538.99377070717,22.241777420043945,3141,164932.12746096836,454664.84116521175,1512516.6666666667,493216.6666666667,165.0
event70,hybrid_dynamic,coupled_label,105527,7597944,2.002478837966919,9.431596755981445,-0.06301721930503845,0.9477992030548574,0.9384335268535281,3.2733516693115234,-5.846738815307617,5.846738815307617,61.38048553466797,1134.0513229370117,11309.437494367361,11309.437494367361,2.00247859954834,3141,7418.121360310497,20222.438986476278,228744.44444444444,55894.444444444445,0.0
event70,hybrid_dynamic,mike_external,105527,7597944,24.434925079345703,70.6734390258789,-4.432087421417236,0.6834287422480819,0.36224470950855586,39.33004379272461,840.2152061462402,840.2152061462402,546.4728393554688,1224.5675325393677,51425.36667060526,51425.36667060526,24.434925079345703,3141,229128.93004310288,532831.5571724975,1199944.4444444445,854777.7777777778,165.0
event70,hybrid_all,coupled_label,105527,7597944,2.007690668106079,9.140490531921387,-0.0401172935962677,0.9484544479508772,0.9369967706094307,3.289147138595581,-4.837512969970703,4.837512969970703,65.21805572509766,1134.0513229370117,14673.554881882388,14673.554881882388,2.007690668106079,3141,8031.323142091885,19425.278824293986,205050.0,52572.22222222222,0.0
event70,hybrid_all,mike_external,105527,7597944,24.470876693725586,70.81078338623047,-4.409188270568848,0.6811912975280527,0.3631185484322722,39.4183349609375,841.2244319915771,841.2244319915771,562.8456420898438,1224.5675325393677,54789.48405812029,54789.48405812029,24.470876693725586,3141,228760.67589923518,530421.1335966184,1178272.2222222222,848844.4444444445,165.0
